sid,block_type,unitx,trial_type,frequency_type,rt.med,rt.mean,n,correctn,acc
sub136,testing,T04,random,low,373.600799939595,384.521399982207,9,9,1
sub136,testing,T04,regular,high,360.721500008367,375.098025003293,36,36,1
sub136,testing,T05,random,high,387.523800018244,400.99671819586,14,14,1
sub136,testing,T05,random,low,362.517174973618,364.437887488748,12,12,1
sub136,testing,T05,regular,high,368.058249994647,369.88410716419,37,37,1
sub137,learning,L01,random,high,563.006099982886,591.804973805362,17,17,1
sub137,learning,L01,random,low,553.33395001071,558.52681666438,8,8,1
sub137,learning,L01,regular,high,561.824050004361,579.537795553268,38,38,1
sub137,learning,L02,random,high,560.196100006579,548.813217646824,22,22,1
sub137,learning,L02,random,low,530.566299974453,539.580733321297,3,3,1
sub137,learning,L02,regular,high,513.244399990072,523.544042221943,38,38,1
sub137,learning,L03,random,high,538.835849991301,560.099403121058,21,21,1
sub137,learning,L03,random,low,571.464025000751,571.75103055407,9,9,1
sub137,learning,L03,regular,high,530.630825000117,578.986577082105,36,36,1
sub137,learning,L04,random,high,568.576000005123,595.207017861997,19,19,1
sub137,learning,L04,random,low,634.447475000343,641.550158337244,7,7,1
sub137,learning,L04,regular,high,599.048100004438,596.856683554555,37,37,1
sub137,learning,L05,random,high,571.511599991936,561.192513333905,19,19,1
sub137,learning,L05,random,low,518.362000002526,497.201933331477,3,3,1
sub137,learning,L05,regular,high,555.589675001102,555.296796356803,36,36,1
sub137,learning,L06,random,high,540.967000008095,541.967519050342,27,27,1
sub137,learning,L06,random,low,565.942500004894,558.129599994572,4,4,1
sub137,learning,L06,regular,high,559.587175004708,557.896175000635,37,37,1
sub137,learning,L07,random,high,548.340799985454,548.702067704047,25,25,1
sub137,learning,L07,random,low,551.188299992646,539.49053749966,10,10,1
sub137,learning,L07,regular,high,529.702449995966,535.203938541448,36,36,1
sub137,learning,L08,random,high,538.906999994651,546.48229374925,23,23,1
sub137,learning,L08,random,low,587.320449994877,603.68617499383,7,7,1
sub137,learning,L08,regular,high,522.62289999635,549.265663890401,38,38,1
sub137,learning,L09,random,high,572.450599982403,585.464436840419,24,24,1
sub137,learning,L09,random,low,554.259700002149,561.563385712881,7,7,1
sub137,learning,L09,regular,high,538.493050014949,546.406720210022,37,37,1
sub137,learning,L10,random,high,559.669750000467,571.932254165505,27,27,1
sub137,learning,L10,random,low,605.588350008475,628.914750006516,5,5,1
sub137,learning,L10,regular,high,558.01330000395,558.595128888717,36,36,1
sub137,learning,L11,random,high,604.001500003506,587.183303921312,28,28,1
sub137,learning,L11,random,low,580.021950001537,580.021950001537,4,4,1
sub137,learning,L11,regular,high,542.937375008478,563.337010037345,37,37,1
sub137,learning,L12,random,high,588.827549989219,582.893771871568,21,21,1
sub137,learning,L12,random,low,554.550400003791,596.264490000127,9,9,1
sub137,learning,L12,regular,high,554.001299999072,554.779410941289,37,37,1
sub137,learning,L13,random,high,554.693299985956,592.399560606502,18,18,1
sub137,learning,L13,random,low,643.239499986521,629.606779993628,6,6,1
sub137,learning,L13,regular,high,582.513750014186,597.792133217653,36,36,1
sub137,learning,L14,random,high,627.372499991907,612.671797370575,22,22,1
sub137,learning,L14,random,low,546.189700020477,617.394480004441,5,5,1
sub137,learning,L14,regular,high,577.588075007952,578.150918122295,36,36,1
sub137,learning,L15,random,high,536.702600002172,576.621881667395,24,24,1
sub137,learning,L15,random,low,576.142300007632,598.539689995232,8,8,1
sub137,learning,L15,regular,high,548.767300017062,558.511027974982,38,38,1
sub137,learning,L16,random,high,544.796200003475,559.302153708241,28,28,1
sub137,learning,L16,random,low,496.450649996405,496.450649996405,2,2,1
sub137,learning,L16,regular,high,535.658800014062,520.57526144267,39,39,1
sub137,learning,L17,random,high,519.850300013786,530.233588234028,19,19,1
sub137,learning,L17,random,low,624.98444999801,607.541814275984,9,9,1
sub137,learning,L17,regular,high,535.406499999226,579.380577779537,37,37,1
sub137,learning,L18,random,high,523.582950001583,525.52164687495,23,23,1
sub137,learning,L18,random,low,661.702500001411,661.702500001411,2,2,1
sub137,learning,L18,regular,high,559.838300017873,573.160087819904,36,36,1
sub137,learning,L19,random,high,573.484799999278,546.321488234646,20,20,1
sub137,learning,L19,random,low,635.318175009161,657.917874998626,7,7,1
sub137,learning,L19,regular,high,549.181899987161,550.137646667685,38,38,1
sub137,learning,L20,random,high,588.208150002174,600.217318749856,18,18,1
sub137,learning,L20,random,low,617.722499999218,593.642340000952,6,6,1
sub137,learning,L20,regular,high,556.902599986643,584.398852222172,37,37,1
sub137,testing,T01,random,high,454.048350002267,445.72247222095,22,22,1
sub137,testing,T01,random,low,478.593700012425,474.300100009714,5,5,1
sub137,testing,T01,regular,high,431.387800002995,431.314308333488,37,37,1
sub137,testing,T02,random,high,467.950549995294,462.483161765918,21,21,1
sub137,testing,T02,random,low,444.00869999663,455.185962502583,5,5,1
sub137,testing,T02,regular,high,458.714100008365,470.396146356234,37,37,1
sub137,testing,T03,random,high,447.953299997607,469.456367650327,23,23,1
sub137,testing,T03,random,low,478.514424983587,481.607662484748,6,6,1
sub137,testing,T03,regular,high,447.441750002326,459.460693331979,35,35,1
sub137,testing,T04,random,high,485.605399997439,486.654558889051,22,22,1
sub137,testing,T04,random,low,479.083700003685,548.903278569924,9,9,1
sub137,testing,T04,regular,high,487.993499984441,500.103864877192,38,38,1
sub137,testing,T05,random,high,469.286999985343,477.604570516866,18,18,1
sub137,testing,T05,random,low,486.400599998888,545.921950004413,6,6,1
sub137,testing,T05,regular,high,439.468174990907,444.739365239331,30,30,1
sub138,learning,L01,random,high,523.095349999494,529.062664290125,15,15,1
sub138,learning,L01,random,low,533.270599989919,543.3106555542,10,10,1
sub138,learning,L01,regular,high,521.138525000424,535.398147622584,33,33,1
sub138,learning,L02,random,high,563.333074991533,586.645921526926,21,21,1
sub138,learning,L02,random,low,559.090299997479,563.694400008535,5,5,1
sub138,learning,L02,regular,high,524.240600003395,547.756911663681,36,36,1
sub138,learning,L03,random,high,557.26229998254,577.251237496057,19,19,1
sub138,learning,L03,random,low,533.311649996904,534.71233750679,8,8,1
sub138,learning,L03,regular,high,533.467300003395,530.099698806554,35,35,1
sub138,learning,L04,random,high,566.210600009072,583.266989584445,17,17,1
sub138,learning,L04,random,low,536.286099988502,545.830868742996,9,9,1
sub138,learning,L04,regular,high,535.47420000541,545.066508441847,37,37,1
sub138,learning,L05,random,high,592.748099996243,637.375084999076,11,11,1
sub138,learning,L05,random,low,599.122699997679,622.534649996669,13,13,1
sub138,learning,L05,regular,high,576.632200012682,577.750492776977,35,35,1
sub138,learning,L06,random,high,581.622225006868,577.488312502181,16,16,1
sub138,learning,L06,random,low,565.79240001156,608.258440002101,5,5,1
sub138,learning,L06,regular,high,528.930900007254,538.519038887009,34,34,1
sub138,learning,L07,random,high,515.527549985563,533.920516664997,12,12,1
sub138,learning,L07,random,low,544.129074994999,555.106002075263,11,11,1
sub138,learning,L07,regular,high,547.839400001976,558.316723956371,36,36,1
sub138,learning,L08,random,high,568.636174997664,593.137708332991,16,16,1
sub138,learning,L08,random,low,551.651200017659,540.369181814392,13,13,1
sub138,learning,L08,regular,high,518.427075003274,549.196542262854,34,34,1
sub138,learning,L09,random,high,559.801425006299,559.054168749905,24,24,1
sub138,learning,L09,random,low,514.68135000323,545.507950002502,4,4,1
sub138,learning,L09,regular,high,514.555600006133,534.789028207254,31,31,1
sub138,learning,L10,random,high,609.529049994308,638.470341670351,11,11,1
sub138,learning,L10,random,low,557.240325004386,572.235534999345,11,11,1
sub138,learning,L10,regular,high,561.784124998667,567.044804683064,35,35,1
sub138,learning,L11,random,high,563.310700003058,567.656105558854,12,12,1
sub138,learning,L11,random,low,561.848600016674,581.157136361898,14,14,1
sub138,learning,L11,regular,high,525.93240000715,561.711976902596,34,34,1
sub138,learning,L12,random,high,517.126549995737,529.978396430254,17,17,1
sub138,learning,L12,random,low,560.419850007747,572.536630005925,10,10,1
sub138,learning,L12,regular,high,511.582599996473,515.624490623547,32,32,1
sub138,learning,L13,random,high,571.402900008252,572.344783334605,20,20,1
sub138,learning,L13,random,low,561.413400006131,538.277920000837,12,12,1
sub138,learning,L13,regular,high,554.678350003087,568.028363971919,33,33,1
sub138,learning,L14,random,high,615.171099983854,603.911023329905,18,18,1
sub138,learning,L14,random,low,516.569250001339,537.291931246728,11,11,1
sub138,learning,L14,regular,high,526.878799995757,534.869911110339,30,30,1
sub138,learning,L15,random,high,570.730999999796,614.929480768087,17,17,1
sub138,learning,L15,random,low,562.426899996353,599.816428563957,9,9,1
sub138,learning,L15,regular,high,550.115650010412,558.502926664369,34,34,1
sub138,learning,L16,random,high,594.117100001313,613.379342422404,14,14,1
sub138,learning,L16,random,low,603.598150002654,585.45517000457,11,11,1
sub138,learning,L16,regular,high,542.986499996914,542.829375520341,33,33,1
sub138,learning,L17,random,high,594.650225000805,600.251556944891,18,18,1
sub138,learning,L17,random,low,558.377599991218,564.782074994582,10,10,1
sub138,learning,L17,regular,high,529.467700020177,557.291277556279,32,32,1
sub138,learning,L18,random,high,550.910349993501,567.279177270063,20,20,1
sub138,learning,L18,random,low,572.470000013709,570.346335714151,9,9,1
sub138,learning,L18,regular,high,506.769849991542,531.6805533298,37,37,1
sub138,learning,L19,random,high,532.858399994439,583.955174997755,19,19,1
sub138,learning,L19,random,low,593.569799995748,607.366980006918,5,5,1
sub138,learning,L19,regular,high,541.046749989619,537.62227799724,33,33,1
sub138,learning,L20,random,high,583.954400004586,577.629973075371,16,16,1
sub138,learning,L20,random,low,529.964050001581,519.459500001176,10,10,1
sub138,learning,L20,regular,high,522.268799999438,522.897279880202,33,33,1
sub138,testing,T01,random,high,386.049975015339,388.628720835792,17,17,1
sub138,testing,T01,random,low,410.278099996503,403.206919995137,5,5,1
sub138,testing,T01,regular,high,356.856800004607,365.499526922716,32,32,1
sub138,testing,T02,random,high,345.471400010865,346.409681254045,20,20,1
sub138,testing,T02,random,low,336.249200016027,328.751600003064,6,6,1
sub138,testing,T02,regular,high,344.942700001411,346.82612520725,36,36,1
sub138,testing,T03,random,high,361.921200004872,363.435907689004,16,16,1
sub138,testing,T03,random,low,353.628899989417,361.969757140503,9,9,1
sub138,testing,T03,regular,high,354.938250005944,355.319723217863,34,34,1
sub138,testing,T04,random,high,351.681400003145,376.43228333618,19,19,1
sub138,testing,T04,random,low,369.057150004664,375.00380000165,9,9,1
sub138,testing,T04,regular,high,370.964474997891,374.201632384419,32,32,1
sub138,testing,T05,random,high,393.218300014269,414.338253848165,15,15,1
sub138,testing,T05,random,low,364.659499988193,375.741188880056,9,9,1
sub138,testing,T05,regular,high,360.832850004954,353.334588542111,37,37,1
sub139,learning,L01,random,high,430.747849983163,458.410692839174,17,17,1
sub139,learning,L01,random,low,427.981499989983,491.609666651736,11,11,1
sub139,learning,L01,regular,high,422.619599965401,396.490451667147,38,38,1
sub139,learning,L02,random,high,412.328599952161,408.834897367725,27,27,1
sub139,learning,L02,random,low,415.370899951085,406.308759958483,5,5,1
sub139,learning,L02,regular,high,396.557650004979,390.782661316778,37,37,1
sub139,learning,L03,random,high,400.494500005152,399.857791656056,20,20,1
sub139,learning,L03,random,low,398.394000018016,384.230000010575,8,8,1
sub139,learning,L03,regular,high,416.889924992574,413.080867716417,39,39,1
sub139,learning,L04,random,high,430.182799929753,476.951664707432,24,24,1
sub139,learning,L04,random,low,507.935849949718,523.454949987354,4,4,1
sub139,learning,L04,regular,high,443.665050028358,457.775548350118,38,38,1
sub139,learning,L05,random,high,378.355499939062,378.116735291448,21,21,1
sub139,learning,L05,random,low,389.616700005718,385.962735005887,13,13,1
sub139,learning,L05,regular,high,393.856899929233,394.08398788694,37,37,1
sub139,learning,L06,random,high,401.102000032552,402.53150331943,20,20,1
sub139,learning,L06,random,low,402.315950021148,402.07579168297,7,7,1
sub139,learning,L06,regular,high,389.568999991752,379.013483094916,38,38,1
sub139,learning,L07,random,high,393.623425014084,393.323255576737,21,21,1
sub139,learning,L07,random,low,409.679499920458,418.532600012523,11,11,1
sub139,learning,L07,regular,high,401.406775024952,403.140500529238,39,39,1
sub139,learning,L08,random,high,405.516300059389,397.424882356598,19,19,1
sub139,learning,L08,random,low,383.6279999814,378.260494995629,11,11,1
sub139,learning,L08,regular,high,389.324474992463,383.738041660763,39,39,1
sub139,learning,L09,random,high,413.547175005078,451.161041666637,18,18,1
sub139,learning,L09,random,low,387.789999949746,369.470651858676,12,12,1
sub139,learning,L09,regular,high,402.060799999163,387.875568331866,38,38,1
sub139,learning,L10,random,high,411.464124976192,399.40624373412,19,19,1
sub139,learning,L10,random,low,405.923399957828,390.061916667037,10,10,1
sub139,learning,L10,regular,high,394.107375002932,388.092567191052,39,39,1
sub139,learning,L11,random,high,387.484000006225,385.598743749142,19,19,1
sub139,learning,L11,random,low,351.882150018355,348.148049990414,8,8,1
sub139,learning,L11,regular,high,405.346999992616,389.541572334064,39,39,1
sub139,learning,L12,random,high,385.617000050843,384.167331826492,12,12,1
sub139,learning,L12,random,low,414.594949979801,432.59388435763,12,12,1
sub139,learning,L12,regular,high,373.705174948555,365.172487842834,38,38,1
sub139,learning,L13,random,high,418.612550012767,406.951743050336,16,16,1
sub139,learning,L13,random,low,382.674899999984,378.426762501476,8,8,1
sub139,learning,L13,regular,high,399.843825027347,382.88667136779,36,36,1
sub139,learning,L14,random,high,401.668100035749,400.298131107249,19,19,1
sub139,learning,L14,random,low,377.402900019661,379.110763659066,12,12,1
sub139,learning,L14,regular,high,372.666299983393,368.502831764393,35,35,1
sub139,learning,L15,random,high,399.770500021987,424.904181254533,19,19,1
sub139,learning,L15,random,low,410.396300023422,404.467480024323,13,13,1
sub139,learning,L15,regular,high,369.164350035135,343.507672264241,38,38,1
sub139,learning,L16,random,high,380.381800001487,379.070037518561,21,21,1
sub139,learning,L16,random,low,410.34140001284,378.490750008496,4,4,1
sub139,learning,L16,regular,high,365.331399952993,315.886837783425,37,37,1
sub139,learning,L17,random,high,379.888399969786,388.750665784372,25,25,1
sub139,learning,L17,random,low,360.849649994634,373.599400030798,8,8,1
sub139,learning,L17,regular,high,338.799924968043,315.048469275401,35,35,1
sub139,learning,L18,random,high,406.126599991694,411.134375770802,15,15,1
sub139,learning,L18,random,low,377.113649970852,382.045429979917,13,13,1
sub139,learning,L18,regular,high,390.581424988341,394.924220303437,37,37,1
